loss,mae,mape,val_loss,val_mae,val_mape,learning_rate
0.6578712463378906,0.6019420623779297,134.58856201171875,0.5172385573387146,0.49665430188179016,56.88358688354492,0.0010000000474974513
0.7429943084716797,0.6334375739097595,131.95053100585938,0.5037199854850769,0.4869479238986969,54.82125473022461,0.0005000000237487257
0.6774325370788574,0.6020262241363525,137.9510498046875,0.48154085874557495,0.4740345776081085,52.89836120605469,0.0005000000237487257
0.6587885022163391,0.5713549852371216,130.66299438476562,0.47191622853279114,0.4680660367012024,52.27442932128906,0.0005000000237487257
0.6282911896705627,0.58352130651474,112.22138977050781,0.48428913950920105,0.4768368899822235,52.21603775024414,0.0005000000237487257
0.6530905365943909,0.5876582264900208,124.41407012939453,0.48613089323043823,0.4791429340839386,51.922874450683594,0.0005000000237487257
0.6962395906448364,0.6029877066612244,123.55908966064453,0.48009926080703735,0.4737486243247986,51.15382385253906,0.0005000000237487257
0.5664743185043335,0.548537015914917,109.86133575439453,0.4782696068286896,0.4680047631263733,50.89801025390625,0.0005000000237487257
0.6391029357910156,0.5745202302932739,113.7091293334961,0.4754403829574585,0.4606168866157532,50.85794448852539,0.0005000000237487257
0.6340671181678772,0.5908281207084656,126.08795166015625,0.47708624601364136,0.4636458158493042,51.092193603515625,0.0005000000237487257
0.6164841055870056,0.557492733001709,117.93973541259766,0.4775298237800598,0.456412672996521,50.8730583190918,0.0005000000237487257
0.5955268740653992,0.560348391532898,118.4669418334961,0.47499769926071167,0.4549781084060669,50.669124603271484,0.0005000000237487257
0.6003768444061279,0.5523011684417725,120.23326110839844,0.464523047208786,0.4521810710430145,49.78121566772461,0.0005000000237487257
0.5372809767723083,0.5299793481826782,116.44000244140625,0.4667896330356598,0.459195077419281,51.33053970336914,0.0005000000237487257
0.6354994773864746,0.5622069239616394,110.68850708007812,0.4601209759712219,0.4560469388961792,50.955875396728516,0.0005000000237487257
0.5983101725578308,0.5508003830909729,125.402587890625,0.45053431391716003,0.45670029520988464,50.409645080566406,0.0005000000237487257
0.5973351001739502,0.5458579659461975,116.72562408447266,0.45837876200675964,0.46217700839042664,51.31288528442383,0.0005000000237487257
0.5947612524032593,0.5601972937583923,109.63092041015625,0.4722380042076111,0.46579402685165405,52.409576416015625,0.0005000000237487257
0.5925832390785217,0.5501900911331177,124.04753875732422,0.4583744406700134,0.4619477093219757,52.13499450683594,0.0005000000237487257
0.6211667060852051,0.5719525218009949,134.8107147216797,0.43170711398124695,0.4505149722099304,51.75444793701172,0.0005000000237487257
0.5843164920806885,0.5423206686973572,122.97029113769531,0.41352906823158264,0.4423406422138214,51.5009765625,0.0005000000237487257
0.5498292446136475,0.5320928692817688,112.45093536376953,0.42619025707244873,0.4457954466342926,51.848018646240234,0.0005000000237487257
0.515591025352478,0.5170101523399353,117.80378723144531,0.43263086676597595,0.4482181668281555,50.5522575378418,0.0005000000237487257
0.521378219127655,0.5092741250991821,113.3773422241211,0.42851266264915466,0.44691768288612366,52.156402587890625,0.0005000000237487257
0.5692448019981384,0.5426951050758362,136.39053344726562,0.44687575101852417,0.45141157507896423,52.861568450927734,0.0005000000237487257
0.5537711977958679,0.5260619521141052,113.26577758789062,0.4311577379703522,0.44195619225502014,50.589717864990234,0.0005000000237487257
0.542729914188385,0.5251401662826538,123.12500762939453,0.42929506301879883,0.4432384967803955,48.92115783691406,0.0005000000237487257
0.5433348417282104,0.5335009098052979,122.64558410644531,0.43350568413734436,0.44279924035072327,48.656532287597656,0.0005000000237487257
0.5638835430145264,0.5298124551773071,124.23001098632812,0.4359746277332306,0.4440372884273529,48.63789749145508,0.0005000000237487257
0.5292733907699585,0.5122625231742859,115.5954360961914,0.4311144948005676,0.4500468075275421,50.12855529785156,0.0005000000237487257
0.5333954095840454,0.5205387473106384,130.58660888671875,0.4360848665237427,0.44449445605278015,50.641998291015625,0.0005000000237487257
0.5470543503761292,0.5229327082633972,121.66476440429688,0.43871355056762695,0.4461992084980011,51.90812301635742,0.0002500000118743628
